Codigo Linha;Linha;Referencia;Produto;Qtd Venda
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO CAFÉ/MARINHO;162 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO CASTANHO/CAMEL;703 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO CASTANHO/MARINHO;96 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO CINZA/MARINHO;525 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO MARINHO/AZUL STONE;135 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO MARINHO/LARANJA;1.103 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO MARINHO/TAUPE;213 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO MARINHO/VERDE;51 
001;SAND.KIDY BABY EQUILIBRIO;0010999;SAND.KIDY BB MNO EQUILIBRIO NATURAL/CARAMELO;1.735 
001;SAND.KIDY BABY EQUILIBRIO;0011019;SANDALIA KIDY BABY EQUILIBRIO MARINHO;180 
001;SAND.KIDY BABY EQUILIBRIO;0011019;SANDALIA KIDY BABY EQUILIBRIO PRETO/VERDE;240 
001;SAND.KIDY BABY EQUILIBRIO;0011025;SANDALIA KIDY BABY EQUILIBRIO CASTANHO/MARINHO;12 
001;SAND.KIDY BABY EQUILIBRIO;0011025;SANDALIA KIDY BABY EQUILIBRIO CASTOR/LARANJA;12 
001;SAND.KIDY BABY EQUILIBRIO;0011025;SANDALIA KIDY BABY EQUILIBRIO MARINHO/AZ.STONE;192 
001;SAND.KIDY BABY EQUILIBRIO;0011026;SAND.KIDY BB MNO PRETO/CAFÉ;168 
001;SAND.KIDY BABY EQUILIBRIO;0011027;SAND.KIDY BB MNO CASTANHO/MARINHO;356 
001;SAND.KIDY BABY EQUILIBRIO;0011027;SAND.KIDY BB MNO CASTOR/LARANJA;649 
001;SAND.KIDY BABY EQUILIBRIO;0011027;SAND.KIDY BB MNO MARINHO/AZUL STONE;427 
001;SAND.KIDY BABY EQUILIBRIO;0011027;SAND.KIDY BB MNO NATURAL/CARAMELO;219 
001;SAND.KIDY BABY EQUILIBRIO;0011027;SAND.KIDY BB MNO PRETO/CAFE;270 
001;SAND.KIDY BABY EQUILIBRIO;0011028;SAND.KIDY BB MNO MARINHO/AZUL STONE;180 
001;SAND.KIDY BABY EQUILIBRIO;0011028;SAND.KIDY BB MNO NATURAL/MARINHO;18 
001;SAND.KIDY BABY EQUILIBRIO;0011028;SAND.KIDY BB MNO PRETO/CAFÉ;216 
001;SAND.KIDY BABY EQUILIBRIO;0011029;SAND.KIDY BB MNO CAFÉ/CAMEL;258 
001;SAND.KIDY BABY EQUILIBRIO;0011029;SAND.KIDY BB MNO CINZA/MARINHO/VERMELHO;12 
001;SAND.KIDY BABY EQUILIBRIO;0011029;SAND.KIDY BB MNO MARINHO/AZUL STONE;18 
001;SAND.KIDY BABY EQUILIBRIO;0011029;SAND.KIDY BB MNO NATURAL/MARINHO;9 
001;SAND.KIDY BABY EQUILIBRIO;0011032;SANDALIA KIDY BABY EQUILIBRIO MARINHO;6 
001;SAND.KIDY BABY EQUILIBRIO;0011032;SANDALIA KIDY BABY EQUILIBRIO MARINHO/VERMELHO;24 
001;SAND.KIDY BABY EQUILIBRIO;0011035;SANDALIA KIDY BABY EQUILIBRIO CARAMELO/MARROM;21 
001;SAND.KIDY BABY EQUILIBRIO;0011035;SANDALIA KIDY BABY EQUILIBRIO CINZA/MARINHO/VERMELHO;21 
001;SAND.KIDY BABY EQUILIBRIO;0011035;SANDALIA KIDY BABY EQUILIBRIO MARINHO/AZ.ROYAL;6 
001;SAND.KIDY BABY EQUILIBRIO;0011036;SANDALIA KIDY BABY EQUILIBRIO PRETO/VERDE;12 
001;SAND.KIDY BABY EQUILIBRIO;0011037;SANDALIA KIDY BABY EQUILIBRIO CAFÉ/MARINHO/CARAMELO;490 
001;SAND.KIDY BABY EQUILIBRIO;0011037;SANDALIA KIDY BABY EQUILIBRIO GRAFITE/VERDE/CINZA;30 
001;SAND.KIDY BABY EQUILIBRIO;0011037;SANDALIA KIDY BABY EQUILIBRIO MARINHO/CINZA/VERMELHO;904 
001;SAND.KIDY BABY EQUILIBRIO;0011037;SANDALIA KIDY BABY EQUILIBRIO MARROM/CANELA;303 
001;SAND.KIDY BABY EQUILIBRIO;0011037;SANDALIA KIDY BABY EQUILIBRIO NATURAL/LARANJA;1.077 
001;SAND.KIDY BABY EQUILIBRIO;0011038;SANDALIA KIDY BABY EQUILIBRIO CAFE/MARINHO/CARAMELO;1.890 
001;SAND.KIDY BABY EQUILIBRIO;0011038;SANDALIA KIDY BABY EQUILIBRIO CAMEL/VERDE MILITAR;425 
001;SAND.KIDY BABY EQUILIBRIO;0011038;SANDALIA KIDY BABY EQUILIBRIO GRAFITE/CINZA/MARINHO;237 
001;SAND.KIDY BABY EQUILIBRIO;0011038;SANDALIA KIDY BABY EQUILIBRIO MARINHO/CINZA/VERMELHO;293 
001;SAND.KIDY BABY EQUILIBRIO;0011038;SANDALIA KIDY BABY EQUILIBRIO MARROM/CANELA;356 
001;SAND.KIDY BABY EQUILIBRIO;0011039;SANDALIA KIDY BABY EQUILIBRIO CARAMELO;1.558 
001;SAND.KIDY BABY EQUILIBRIO;0011039;SANDALIA KIDY BABY EQUILIBRIO CINZA/GRAFITE/VERDE;138 
001;SAND.KIDY BABY EQUILIBRIO;0011039;SANDALIA KIDY BABY EQUILIBRIO MARINHO;852 
001;SAND.KIDY BABY EQUILIBRIO;0011039;SANDALIA KIDY BABY EQUILIBRIO MARROM/CANELA;2.215 
001;SAND.KIDY BABY EQUILIBRIO;0011039;SANDALIA KIDY BABY EQUILIBRIO VERDE MILITAR/MARROM;351 
001;SAND.KIDY BABY EQUILIBRIO;0011041;SANDALIA KIDY BABY EQUILIBRIO CARAMELO/MOSTARDA;608 
001;SAND.KIDY BABY EQUILIBRIO;0011041;SANDALIA KIDY BABY EQUILIBRIO MARINHO/CAFE;300 
001;SAND.KIDY BABY EQUILIBRIO;0011042;SANDALIA KIDY BABY EQUILIBRIO CANELA;30 
001;SAND.KIDY BABY EQUILIBRIO;0011042;SANDALIA KIDY BABY EQUILIBRIO CASTOR/LARANJA;78 
001;SAND.KIDY BABY EQUILIBRIO;0011042;SANDALIA KIDY BABY EQUILIBRIO MARINHO/MARROM;171 
001;SAND.KIDY BABY EQUILIBRIO;0011042;SANDALIA KIDY BABY EQUILIBRIO MARROM/CANELA;9 
001;SAND.KIDY BABY EQUILIBRIO;0011042;SANDALIA KIDY BABY EQUILIBRIO TAUPE/CARAMELO;245 
001;SAND.KIDY BABY EQUILIBRIO;0011043;SANDALIA KIDY BABY EQUILIBRIO CARAMELO/MARROM;30 
001;SAND.KIDY BABY EQUILIBRIO;0011043;SANDALIA KIDY BABY EQUILIBRIO CINZA/MARINHO;84 
001;SAND.KIDY BABY EQUILIBRIO;0011043;SANDALIA KIDY BABY EQUILIBRIO MARINHO/CARAMELO;234 
001;SAND.KIDY BABY EQUILIBRIO;0011043;SANDALIA KIDY BABY EQUILIBRIO MARROM/CASTANHO;96 
001;SAND.KIDY BABY EQUILIBRIO;0011043;SANDALIA KIDY BABY EQUILIBRIO TAUPE/LARANJA;87 
001;SAND.KIDY BABY EQUILIBRIO;0011044;SANDALIA KIDY BABY EQUILIBRIO CINZA/MARINHO;834 
001;SAND.KIDY BABY EQUILIBRIO;0011044;SANDALIA KIDY BABY EQUILIBRIO MARROM/CANELA;39 
001;SAND.KIDY BABY EQUILIBRIO;0011044;SANDALIA KIDY BABY EQUILIBRIO NATURAL/LARANJA;27 
001;SAND.KIDY BABY EQUILIBRIO;0011044;SANDALIA KIDY BABY EQUILIBRIO PRETO/GRAFITE;80 
001;SAND.KIDY BABY EQUILIBRIO;0011044;SANDALIA KIDY BABY EQUILIBRIO TAUPE/CARAMELO;336 
001;SAND.KIDY BABY EQUILIBRIO;0011045;SANDALIA KIDY BABY EQUILIBRIO CANELA/CAFE;162 
001;SAND.KIDY BABY EQUILIBRIO;0011045;SANDALIA KIDY BABY EQUILIBRIO CARAMELO/MARROM;69 
001;SAND.KIDY BABY EQUILIBRIO;0011045;SANDALIA KIDY BABY EQUILIBRIO MARINHO/VERDE;54 
001;SAND.KIDY BABY EQUILIBRIO;0011045;SANDALIA KIDY BABY EQUILIBRIO NATURAL/LARANJA;60 
001;SAND.KIDY BABY EQUILIBRIO;0011045;SANDALIA KIDY BABY EQUILIBRIO PRETO/TAUPE;60 
001;SAND.KIDY BABY EQUILIBRIO;0011046;SANDALIA KIDY BABY EQUILIBRIO CANELA/CAFE;27 
001;SAND.KIDY BABY EQUILIBRIO;0011046;SANDALIA KIDY BABY EQUILIBRIO CARAMELO/MARROM;12 
001;SAND.KIDY BABY EQUILIBRIO;0011046;SANDALIA KIDY BABY EQUILIBRIO MARINHO/VERDE;12 
001;SAND.KIDY BABY EQUILIBRIO;0011046;SANDALIA KIDY BABY EQUILIBRIO PRETO/TAUPE;15 
001;SAND.KIDY BABY EQUILIBRIO;0012005;SANDÁLIA KIDY BABY MNA BRANCO/COLORIDO;689 
001;SAND.KIDY BABY EQUILIBRIO;0012005;SANDÁLIA KIDY BABY MNA NUDE/COLORIDO;480 
001;SAND.KIDY BABY EQUILIBRIO;0012005;SANDÁLIA KIDY BABY MNA OURO;552 
001;SAND.KIDY BABY EQUILIBRIO;0012005;SANDÁLIA KIDY BABY MNA ROSA/COLORIDO;519 
001;SAND.KIDY BABY EQUILIBRIO;0012019;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;12 
001;SAND.KIDY BABY EQUILIBRIO;0012019;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;24 
001;SAND.KIDY BABY EQUILIBRIO;0012025;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;114 
001;SAND.KIDY BABY EQUILIBRIO;0012026;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;12 
001;SAND.KIDY BABY EQUILIBRIO;0012028;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;18 
001;SAND.KIDY BABY EQUILIBRIO;0012028;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;12 
001;SAND.KIDY BABY EQUILIBRIO;0012029;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;18 
001;SAND.KIDY BABY EQUILIBRIO;0012029;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;108 
001;SAND.KIDY BABY EQUILIBRIO;0012029;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;144 
001;SAND.KIDY BABY EQUILIBRIO;0012030;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;9 
001;SAND.KIDY BABY EQUILIBRIO;0012030;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;192 
001;SAND.KIDY BABY EQUILIBRIO;0012030;SANDÁLIA KIDY BABY EQUILÍBRIO PINK;36 
001;SAND.KIDY BABY EQUILIBRIO;0012031;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;84 
001;SAND.KIDY BABY EQUILIBRIO;0012031;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;168 
001;SAND.KIDY BABY EQUILIBRIO;0012033;SANDÁLIA KIDY BABY MNA ROSA;6 
001;SAND.KIDY BABY EQUILIBRIO;0012034;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;12 
001;SAND.KIDY BABY EQUILIBRIO;0012040;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;567 
001;SAND.KIDY BABY EQUILIBRIO;0012040;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;4.334 
001;SAND.KIDY BABY EQUILIBRIO;0012040;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;572 
001;SAND.KIDY BABY EQUILIBRIO;0012040;SANDÁLIA KIDY BABY EQUILÍBRIO PRATA;102 
001;SAND.KIDY BABY EQUILIBRIO;0012040;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;12 
001;SAND.KIDY BABY EQUILIBRIO;0012041;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;6 
001;SAND.KIDY BABY EQUILIBRIO;0012041;SANDÁLIA KIDY BABY EQUILÍBRIO PRATA;54 
001;SAND.KIDY BABY EQUILIBRIO;0012042;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;150 
001;SAND.KIDY BABY EQUILIBRIO;0012042;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;181 
001;SAND.KIDY BABY EQUILIBRIO;0012042;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;1.829 
001;SAND.KIDY BABY EQUILIBRIO;0012042;SANDÁLIA KIDY BABY EQUILÍBRIO PRATA;30 
001;SAND.KIDY BABY EQUILIBRIO;0012042;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;222 
001;SAND.KIDY BABY EQUILIBRIO;0012043;SANDÁLIA KIDY BABY EQUILÍBRIO AZUL BEBE;117 
001;SAND.KIDY BABY EQUILIBRIO;0012043;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO/COLORIDO;881 
001;SAND.KIDY BABY EQUILIBRIO;0012043;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO/OURO;920 
001;SAND.KIDY BABY EQUILIBRIO;0012043;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;309 
001;SAND.KIDY BABY EQUILIBRIO;0012043;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;287 
001;SAND.KIDY BABY EQUILIBRIO;0012043;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA/COLORIDO;306 
001;SAND.KIDY BABY EQUILIBRIO;0012044;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;318 
001;SAND.KIDY BABY EQUILIBRIO;0012044;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;1.602 
001;SAND.KIDY BABY EQUILIBRIO;0012044;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;2.856 
001;SAND.KIDY BABY EQUILIBRIO;0012044;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;567 
001;SAND.KIDY BABY EQUILIBRIO;0012047;SANDALIA KIDY BABY EQUILIBRIO NUDE;327 
001;SAND.KIDY BABY EQUILIBRIO;0012047;SANDALIA KIDY BABY EQUILIBRIO OURO;159 
001;SAND.KIDY BABY EQUILIBRIO;0012048;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;102 
001;SAND.KIDY BABY EQUILIBRIO;0012048;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;237 
001;SAND.KIDY BABY EQUILIBRIO;0012048;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;287 
001;SAND.KIDY BABY EQUILIBRIO;0012048;SANDÁLIA KIDY BABY EQUILÍBRIO OURO;78 
001;SAND.KIDY BABY EQUILIBRIO;0012049;SANDÁLIA KIDY BABY EQUILÍBRIO AZUL;12 
001;SAND.KIDY BABY EQUILIBRIO;0012049;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;69 
001;SAND.KIDY BABY EQUILIBRIO;0012049;SANDÁLIA KIDY BABY EQUILÍBRIO LILAS;48 
001;SAND.KIDY BABY EQUILIBRIO;0012049;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;234 
001;SAND.KIDY BABY EQUILIBRIO;0012049;SANDÁLIA KIDY BABY EQUILÍBRIO PRETO;21 
001;SAND.KIDY BABY EQUILIBRIO;0012049;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;471 
001;SAND.KIDY BABY EQUILIBRIO;0012050;SANDÁLIA KIDY BABY EQUILÍBRIO AZUL;42 
001;SAND.KIDY BABY EQUILIBRIO;0012050;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;398 
001;SAND.KIDY BABY EQUILIBRIO;0012050;SANDÁLIA KIDY BABY EQUILÍBRIO LILAS;66 
001;SAND.KIDY BABY EQUILIBRIO;0012050;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;348 
001;SAND.KIDY BABY EQUILIBRIO;0012050;SANDÁLIA KIDY BABY EQUILÍBRIO PRETO;42 
001;SAND.KIDY BABY EQUILIBRIO;0012050;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;99 
001;SAND.KIDY BABY EQUILIBRIO;0012051;SANDÁLIA KIDY BABY EQUILÍBRIO ANIS;117 
001;SAND.KIDY BABY EQUILIBRIO;0012051;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;132 
001;SAND.KIDY BABY EQUILIBRIO;0012051;SANDÁLIA KIDY BABY EQUILÍBRIO LILAS;45 
001;SAND.KIDY BABY EQUILIBRIO;0012051;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;386 
001;SAND.KIDY BABY EQUILIBRIO;0012051;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;381 
001;SAND.KIDY BABY EQUILIBRIO;0012052;SANDÁLIA KIDY BABY EQUILÍBRIO BRANCO;99 
001;SAND.KIDY BABY EQUILIBRIO;0012052;SANDÁLIA KIDY BABY EQUILÍBRIO MARFIM;213 
001;SAND.KIDY BABY EQUILIBRIO;0012052;SANDÁLIA KIDY BABY EQUILÍBRIO NUDE;492 
001;SAND.KIDY BABY EQUILIBRIO;0012052;SANDÁLIA KIDY BABY EQUILÍBRIO PRETO;51 
001;SAND.KIDY BABY EQUILIBRIO;0012052;SANDÁLIA KIDY BABY EQUILÍBRIO ROSA;113 
007;TENIS KIDY PLAY RESPITEC;0070618;TENIS KIDY PLAY CINZA/MARINHO/AMARELO;12 
007;TENIS KIDY PLAY RESPITEC;0070631;TENIS KIDY PLAY PRETO/AZUL PETROLEO;12 
007;TENIS KIDY PLAY RESPITEC;0070660;TENIS KIDY PLAY RESPITEC PRETO/AMARELO NEON;24 
007;TENIS KIDY PLAY RESPITEC;0070660;TENIS KIDY PLAY RESPITEC PRETO/VERMELHO;60 
007;TENIS KIDY PLAY RESPITEC;0070670;TENIS KIDY PLAY RESPITEC MARINHO/AZUL/LARANJA;1.880 
007;TENIS KIDY PLAY RESPITEC;0070670;TENIS KIDY PLAY RESPITEC MARINHO/CINZA/AMRL NEON;3.834 
007;TENIS KIDY PLAY RESPITEC;0070670;TENIS KIDY PLAY RESPITEC MARINHO/CINZA/VERMELHO;480 
007;TENIS KIDY PLAY RESPITEC;0070670;TENIS KIDY PLAY RESPITEC PRETO/CINZA/LARANJA;666 
007;TENIS KIDY PLAY RESPITEC;0070670;TENIS KIDY PLAY RESPITEC PRETO/CINZA/LRNJ NEON;1.029 
007;TENIS KIDY PLAY RESPITEC;0070670;TENIS KIDY PLAY RESPITEC PRETO/CINZA/VERMELHO;2.040 
007;TENIS KIDY PLAY RESPITEC;0070671;TENIS KIDY PLAY RESPITEC GRAFITE/PRETO/VERDE NEON;108 
007;TENIS KIDY PLAY RESPITEC;0070671;TENIS KIDY PLAY RESPITEC MARINHO/AMRL NEON;1.426 
007;TENIS KIDY PLAY RESPITEC;0070671;TENIS KIDY PLAY RESPITEC MARINHO/LARANJA;1.176 
007;TENIS KIDY PLAY RESPITEC;0070671;TENIS KIDY PLAY RESPITEC MARINHO/LARANJA NEON;780 
007;TENIS KIDY PLAY RESPITEC;0070671;TENIS KIDY PLAY RESPITEC PRETO/AZ.ROYAL;1.787 
007;TENIS KIDY PLAY RESPITEC;0070671;TENIS KIDY PLAY RESPITEC PRETO/VERMELHO;2.934 
007;TENIS KIDY PLAY RESPITEC;0070817;TENIS KIDY PLAY RESPITEC AZUL ROYAL;12 
007;TENIS KIDY PLAY RESPITEC;0070817;TENIS KIDY PLAY RESPITEC MARINHO/LARANJA;12 
007;TENIS KIDY PLAY RESPITEC;0070817;TENIS KIDY PLAY RESPITEC MARINHO/VERMELHO;36 
007;TENIS KIDY PLAY RESPITEC;0070817;TENIS KIDY PLAY RESPITEC PRETO;12 
007;TENIS KIDY PLAY RESPITEC;0070818;TÊNIS KIDY PLAY RESPITEC MARINHO/VERMELHO;8.334 
007;TENIS KIDY PLAY RESPITEC;0070818;TÊNIS KIDY PLAY RESPITEC PRETO/CREPE;4.309 
007;TENIS KIDY PLAY RESPITEC;0070818;TÊNIS KIDY PLAY RESPITEC PRETO/GELO/LARANJA;2.857 
007;TENIS KIDY PLAY RESPITEC;0070820;TÊNIS KIDY PLAY RESPITEC BRANCO/MARINHO/VERDE;60 
007;TENIS KIDY PLAY RESPITEC;0070820;TÊNIS KIDY PLAY RESPITEC CINZA/PRETO;24 
007;TENIS KIDY PLAY RESPITEC;0070820;TÊNIS KIDY PLAY RESPITEC GRAFITE/MARINHO;615 
007;TENIS KIDY PLAY RESPITEC;0070820;TÊNIS KIDY PLAY RESPITEC MARINHO/VERMELHO;633 
007;TENIS KIDY PLAY RESPITEC;0070820;TÊNIS KIDY PLAY RESPITEC PRETO/BRONZE;351 
007;TENIS KIDY PLAY RESPITEC;0070823;TENIS KIDY PLAY RESPITEC GRAFITE/PRETO/AMARELO NEON;76 
007;TENIS KIDY PLAY RESPITEC;0070823;TENIS KIDY PLAY RESPITEC MARINHO/AZUL ROYAL;1.290 
007;TENIS KIDY PLAY RESPITEC;0070823;TENIS KIDY PLAY RESPITEC MARINHO/VERMELHO;714 
007;TENIS KIDY PLAY RESPITEC;0070823;TENIS KIDY PLAY RESPITEC PRETO;1.450 
007;TENIS KIDY PLAY RESPITEC;0070823;TENIS KIDY PLAY RESPITEC PRETO/GRAFITE;448 
007;TENIS KIDY PLAY RESPITEC;0070824;TÊNIS KIDY PLAY RESPITEC MARINHO/AZUL;579 
007;TENIS KIDY PLAY RESPITEC;0070824;TÊNIS KIDY PLAY RESPITEC MARINHO/VERMELHO;474 
007;TENIS KIDY PLAY RESPITEC;0070824;TÊNIS KIDY PLAY RESPITEC PRETO/GRAFITE/LARANJA NEON;270 
007;TENIS KIDY PLAY RESPITEC;0070824;TÊNIS KIDY PLAY RESPITEC PRETO/VERDE;267 
007;TENIS KIDY PLAY RESPITEC;0070824;TÊNIS KIDY PLAY RESPITEC PRETO/VERMELHO;72 
007;TENIS KIDY PLAY RESPITEC;0070825;TÊNIS KIDY PLAY RESPITEC MARINHO/AZUL ROYAL/AMARELO;36 
007;TENIS KIDY PLAY RESPITEC;0070825;TÊNIS KIDY PLAY RESPITEC MARINHO/DOURADO;60 
007;TENIS KIDY PLAY RESPITEC;0070825;TÊNIS KIDY PLAY RESPITEC MARINHO/GRAFITE/VERMELHO;27 
007;TENIS KIDY PLAY RESPITEC;0070825;TÊNIS KIDY PLAY RESPITEC PRETO/AMARELO;66 
007;TENIS KIDY PLAY RESPITEC;0070825;TÊNIS KIDY PLAY RESPITEC PRETO/DOURADO;180 
007;TENIS KIDY PLAY RESPITEC;0070825;TÊNIS KIDY PLAY RESPITEC PRETO/GRAFITE/AMARELO;69 
007;TENIS KIDY PLAY RESPITEC;0070826;TÊNIS KIDY PLAY RESPITEC GRAFITE/PRETO/LARANJA;48 
007;TENIS KIDY PLAY RESPITEC;0070826;TÊNIS KIDY PLAY RESPITEC MARINHO/GRAFITE/AMARELO NEON;12 
007;TENIS KIDY PLAY RESPITEC;0070826;TÊNIS KIDY PLAY RESPITEC MARINHO/VERMELHO;147 
007;TENIS KIDY PLAY RESPITEC;0070826;TÊNIS KIDY PLAY RESPITEC PRETO/LARANJA;276 
007;TENIS KIDY PLAY RESPITEC;0070826;TÊNIS KIDY PLAY RESPITEC PRETO/LARANJA NEON;45 
007;TENIS KIDY PLAY RESPITEC;0070826;TÊNIS KIDY PLAY RESPITEC PRETO/VERMELHO;111 
007;TENIS KIDY PLAY RESPITEC;0070827;TÊNIS KIDY PLAY RESPITEC GRAFITE/LARANJA;6 
007;TENIS KIDY PLAY RESPITEC;0070827;TÊNIS KIDY PLAY RESPITEC MARINHO/LARANJA;258 
007;TENIS KIDY PLAY RESPITEC;0070827;TÊNIS KIDY PLAY RESPITEC MARROM;120 
007;TENIS KIDY PLAY RESPITEC;0070827;TÊNIS KIDY PLAY RESPITEC PRETO/CREPE;141 
007;TENIS KIDY PLAY RESPITEC;0070827;TÊNIS KIDY PLAY RESPITEC PRETO/VERMELHO;72 
007;TENIS KIDY PLAY RESPITEC;0071595;TENIS KIDY PLAY RESPI-TEC PINK/ROSA;12 
007;TENIS KIDY PLAY RESPITEC;0071670;TENIS KIDY PLAY RESPITEC AZALEIA/JEANS;996 
007;TENIS KIDY PLAY RESPITEC;0071670;TENIS KIDY PLAY RESPITEC MARINHO/AZUL PINK;3.135 
007;TENIS KIDY PLAY RESPITEC;0071670;TENIS KIDY PLAY RESPITEC PRETO/PINK NEON;1.533 
007;TENIS KIDY PLAY RESPITEC;0071671;TENIS KIDY PLAY RESPITEC MARINHO/ROSA;2.935 
007;TENIS KIDY PLAY RESPITEC;0071671;TENIS KIDY PLAY RESPITEC NUDE/AZUL/PINK;168 
007;TENIS KIDY PLAY RESPITEC;0071671;TENIS KIDY PLAY RESPITEC PRETO/PINK NEON;1.873 
007;TENIS KIDY PLAY RESPITEC;0071817;TENIS KIDY PLAY RESPITEC PRETO/PINK NEON;48 
007;TENIS KIDY PLAY RESPITEC;0071818;TÊNIS KIDY PLAY RESPITEC PLAY NUDE/ROSA/BRANCO;1.607 
007;TENIS KIDY PLAY RESPITEC;0071818;TÊNIS KIDY PLAY RESPITEC PLAY PRATA/LILAS;1.443 
007;TENIS KIDY PLAY RESPITEC;0071818;TÊNIS KIDY PLAY RESPITEC PLAY PRETO/PINK NEON;2.787 
007;TENIS KIDY PLAY RESPITEC;0071819;TÊNIS KIDY PLAY RESPITEC NUDE/ROSA;24 
007;TENIS KIDY PLAY RESPITEC;0071821;TÊNIS KIDY PLAY RESPITEC BRANCO/PRATA/ROSA;9 
007;TENIS KIDY PLAY RESPITEC;0071821;TÊNIS KIDY PLAY RESPITEC BRANCO/ROSA/LILAS;189 
007;TENIS KIDY PLAY RESPITEC;0071821;TÊNIS KIDY PLAY RESPITEC MARFIM/DOURADO;27 
007;TENIS KIDY PLAY RESPITEC;0071821;TÊNIS KIDY PLAY RESPITEC PRETO/ROSA;123 
007;TENIS KIDY PLAY RESPITEC;0071823;TENIS KIDY PLAY RESPITEC GRAFITE/PRETO/ROSA;114 
007;TENIS KIDY PLAY RESPITEC;0071823;TENIS KIDY PLAY RESPITEC MARINHO/MAGENTA;970 
007;TENIS KIDY PLAY RESPITEC;0071823;TENIS KIDY PLAY RESPITEC PRETO/LILAS;2.137 
007;TENIS KIDY PLAY RESPITEC;0071823;TENIS KIDY PLAY RESPITEC PRETO/PINK NEON;653 
007;TENIS KIDY PLAY RESPITEC;0071824;TÊNIS KIDY PLAY RESPITEC BRANCO/LAVANDA;36 
007;TENIS KIDY PLAY RESPITEC;0071824;TÊNIS KIDY PLAY RESPITEC MARINHO/ROSA;156 
007;TENIS KIDY PLAY RESPITEC;0071824;TÊNIS KIDY PLAY RESPITEC NUDE;150 
007;TENIS KIDY PLAY RESPITEC;0071824;TÊNIS KIDY PLAY RESPITEC PRATA/ROSA;704 
007;TENIS KIDY PLAY RESPITEC;0071824;TÊNIS KIDY PLAY RESPITEC PRETO/PINK;242 
007;TENIS KIDY PLAY RESPITEC;0071825;TÊNIS KIDY PLAY RESPITEC PRATA/ROSA;147 
007;TENIS KIDY PLAY RESPITEC;0071825;TÊNIS KIDY PLAY RESPITEC PRETO/PINK;20 
007;TENIS KIDY PLAY RESPITEC;0071826;TÊNIS KIDY PLAY RESPITEC BRANCO/LILAS;53 
